HEADER_START
VERSION:1.0,DATE:2014-10-28,ID:101,WEIGHT:0
FIELDS:TIME_STAMP,STATE_MACHINE,REWARD,CAP_SENSOR_SIPPER,CAP_SENSOR_HANDLE,POS_X,POS_Y,POS_Z,FOR_X,FOR_Y,FOR_Z
HEADER_END
0,0,0,0,0,0,0,0,0,0,0
2115,0,0,0,0,0.006,0,0,0,0,0
2121,0,0,0,0,0.006,0,0,-1.836,0,0
2122,0,0,0,0,0.006,0,0,-1.842,0,0
2123,0,0,0,0,0.006,0,0,-1.848,0,0
2124,0,0,0,0,0.006,0,0,-1.854,0,0
2125,0,0,0,0,0.006,0,0,-1.86,0,0
2126,0,0,0,0,0.006,0,0,-1.866,0,0
2127,0,0,0,0,0.006,0,0,-1.872,0,0
2128,0,0,0,0,0.006,0,0,-1.878,0,0
2129,0,0,0,0,0.006,0,0,-1.884,0,0
2130,0,0,0,0,0.006,0,0,-1.89,0,0
2131,0,0,0,0,0.006,0,0,-1.896,0,0
2132,0,0,0,0,0.006,0,0,-1.902,0,0
2133,0,0,0,0,0.006,0,0,-1.908,0,0
2134,0,0,0,0,0.006,0,0,-1.914,0,0
2135,0,0,0,0,0.006,0,0,-1.92,0,0
2136,0,0,0,0,0.006,0,0,-1.926,0,0
2137,0,0,0,0,0.006,0,0,-1.932,0,0
2138,0,0,0,0,0.006,0,0,-1.938,0,0
2139,0,0,0,0,0.006,0,0,-1.944,0,0
2140,0,0,0,0,0.006,0,0,-1.95,0,0
2141,0,0,0,0,0.006,0,0,-1.956,0,0
2142,0,0,0,0,0.006,0,0,-1.962,0,0
2143,0,0,0,0,0.006,0,0,-1.968,0,0
2144,0,0,0,0,0.006,0,0,-1.974,0,0
2145,0,0,0,0,0.006,0,0,-1.98,0,0
2146,0,0,0,0,0.006,0,0,-1.986,0,0
2147,0,0,0,0,0.006,0,0,-1.992,0,0
2148,0,0,0,0,0.006,0,0,-1.998,0,0
2149,0,0,0,0,0.006,0,0,-2.004,0,0
2150,0,0,0,0,0.006,0,0,-2.01,0,0
2151,0,0,0,0,0.006,0,0,-2.016,0,0
2152,0,0,0,0,0.006,0,0,-2.022,0,0
2153,0,0,0,0,0.006,0,0,-2.028,0,0
2154,0,0,0,0,0.006,0,0,-2.034,0,0
2155,0,0,0,0,0.006,0,0,-2.04,0,0
2156,0,0,0,0,0.006,0,0,-2.046,0,0
2157,0,0,0,0,0.006,0,0,-2.052,0,0
2158,0,0,0,0,0.006,0,0,-2.058,0,0
2159,0,0,0,0,0.006,0,0,-2.064,0,0
2160,0,0,0,0,0.006,0,0,-2.07,0,0
2161,0,0,0,0,0.006,0,0,-2.076,0,0
2162,0,0,0,0,0.006,0,0,-2.082,0,0
2163,0,0,0,0,0.006,0,0,-2.088,0,0
2164,0,0,0,0,0.006,0,0,-2.094,0,0
2165,0,0,0,0,0.006,0,0,-2.1,0,0
2166,0,0,0,0,0.006,0,0,-2.106,0,0
2167,0,0,0,0,0.006,0,0,-2.112,0,0
2168,0,0,0,0,0.006,0,0,-2.118,0,0
2169,0,0,0,0,0.006,0,0,-2.124,0,0
2170,0,0,0,0,0.006,0,0,-2.13,0,0
2171,0,0,0,0,0.006,0,0,-2.136,0,0
2173,0,0,0,0,0.006,0,0,-2.148,0,0
2174,0,0,0,0,0.006,0,0,-2.154,0,0
2175,0,0,0,0,0.006,0,0,-2.16,0,0
2176,0,0,0,0,0.006,0,0,-2.166,0,0
2177,0,0,0,0,0.006,0,0,-2.172,0,0
2178,0,0,0,0,0.006,0,0,-2.178,0,0
2179,0,0,0,0,0.006,0,0,-2.184,0,0
2180,0,0,0,0,0.006,0,0,-2.19,0,0
2181,0,0,0,0,0.006,0,0,-2.196,0,0
2182,0,0,0,0,0.006,0,0,-2.202,0,0
2183,0,0,0,0,0.006,0,0,-2.208,0,0
2184,0,0,0,0,0.006,0,0,-2.214,0,0
2185,0,0,0,0,0.006,0,0,-2.22,0,0
2186,0,0,0,0,0.006,0,0,-2.226,0,0
2187,0,0,0,0,0.006,0,0,-2.232,0,0
2188,0,0,0,0,0.006,0,0,-2.238,0,0
2189,0,0,0,0,0.006,0,0,-2.244,0,0
2190,0,0,0,0,0.006,0,0,-2.25,0,0
2191,0,0,0,0,0.006,0,0,-2.256,0,0
2192,0,0,0,0,0.006,0,0,-2.262,0,0
2193,0,0,0,0,0.006,0,0,-2.268,0,0
2194,0,0,0,0,0.006,0,0,-2.274,0,0
2195,0,0,0,0,0.006,0,0,-2.28,0,0
2196,0,0,0,0,0.006,0,0,-2.286,0,0
2197,0,0,0,0,0.006,0,0,-2.292,0,0
2198,0,0,0,0,0.006,0,0,-2.298,0,0
2199,0,0,0,0,0.006,0,0,-2.304,0,0
2200,0,0,0,0,0.006,0,0,-2.31,0,0
2201,0,0,0,0,0.006,0,0,-2.316,0,0
2202,0,0,0,0,0.006,0,0,-2.322,0,0
2203,0,0,0,0,0.006,0,0,-2.328,0,0
2204,0,0,0,0,0.006,0,0,-2.334,0,0
2205,0,0,0,0,0.006,0,0,-2.34,0,0
2206,0,0,0,0,0.006,0,0,-2.346,0,0
2207,0,0,0,0,0.006,0,0,-2.352,0,0
2208,0,0,0,0,0.006,0,0,-2.358,0,0
2209,0,0,0,0,0.006,0,0,-2.364,0,0
2210,0,0,0,0,0.006,0,0,-2.37,0,0
2211,0,0,0,0,0.006,0,0,-2.376,0,0
2212,0,0,0,0,0.006,0,0,-2.382,0,0
2213,0,0,0,0,0.006,0,0,-2.388,0,0
2214,0,0,0,0,0.006,0,0,-2.394,0,0
2215,0,0,0,0,0.006,0,0,-2.4,0,0
2216,0,0,0,0,0.006,0,0,-2.406,0,0
2217,0,0,0,0,0.006,0,0,-2.412,0,0
2218,0,0,0,0,0.006,0,0,-2.418,0,0
2219,0,0,0,0,0.006,0,0,-2.424,0,0
2220,0,0,0,0,0.006,0,0,-2.43,0,0
2221,0,0,0,0,0.006,0,0,-2.436,0,0
2222,0,0,0,0,0.006,0,0,-2.442,0,0
2223,0,0,0,0,0.006,0,0,-2.448,0,0
2225,0,0,0,0,0.006,0,0,-2.46,0,0
2226,0,0,0,0,0.006,0,0,-2.466,0,0
2227,0,0,0,0,0.006,0,0,-2.472,0,0
2228,0,0,0,0,0.006,0,0,-2.478,0,0
2229,0,0,0,0,0.006,0,0,-2.484,0,0
2230,0,0,0,0,0.006,0,0,-2.49,0,0
2231,0,0,0,0,0.006,0,0,-2.496,0,0
2232,0,0,0,0,0.006,0,0,-2.502,0,0
2233,0,0,0,0,0.006,0,0,-2.508,0,0
2234,0,0,0,0,0.006,0,0,-2.514,0,0
2235,0,0,0,0,0.006,0,0,-2.52,0,0
2236,0,0,0,0,0.006,0,0,-2.526,0,0
2237,0,0,0,0,0.006,0,0,-2.532,0,0
2238,0,0,0,0,0.006,0,0,-2.538,0,0
2239,0,0,0,0,0.006,0,0,-2.544,0,0
2240,0,0,0,0,0.006,0,0,-2.55,0,0
2241,0,0,0,0,0.006,0,0,-2.556,0,0
2242,0,0,0,0,0.006,0,0,-2.562,0,0
2243,0,0,0,0,0.006,0,0,-2.568,0,0
2244,0,0,0,0,0.006,0,0,-2.574,0,0
2245,0,0,0,0,0.006,0,0,-2.58,0,0
2246,0,0,0,0,0.006,0,0,-2.586,0,0
2247,0,0,0,0,0.006,0,0,-2.592,0,0
2248,0,0,0,0,0.006,0,0,-2.598,0,0
2249,0,0,0,0,0.006,0,0,-2.604,0,0
2250,0,0,0,0,0.006,0,0,-2.61,0,0
2251,0,0,0,0,0.006,0,0,-2.616,0,0
2252,0,0,0,0,0.006,0,0,-2.622,0,0
2253,0,0,0,0,0.006,0,0,-2.628,0,0
2254,0,0,0,0,0.006,0,0,-2.634,0,0
2255,0,0,0,0,0.006,0,0,-2.64,0,0
2256,0,0,0,0,0.006,0,0,-2.646,0,0
2257,0,0,0,0,0.006,0,0,-2.652,0,0
2258,0,0,0,0,0.006,0,0,-2.658,0,0
2259,0,0,0,0,0.006,0,0,-2.664,0,0
2260,0,0,0,0,0.006,0,0,-2.67,0,0
2261,0,0,0,0,0.006,0,0,-2.676,0,0
2262,0,0,0,0,0.006,0,0,-2.682,0,0
2263,0,0,0,0,0.006,0,0,-2.688,0,0
2264,0,0,0,0,0.006,0,0,-2.694,0,0
2265,0,0,0,0,0.006,0,0,-2.7,0,0
2266,0,0,0,0,0.006,0,0,-2.706,0,0
2267,0,0,0,0,0.006,0,0,-2.712,0,0
2268,0,0,0,0,0.006,0,0,-2.718,0,0
2269,0,0,0,0,0.006,0,0,-2.724,0,0
2270,0,0,0,0,0.006,0,0,-2.73,0,0
2271,0,0,0,0,0.006,0,0,-2.736,0,0
2272,0,0,0,0,0.006,0,0,-2.742,0,0
2273,0,0,0,0,0.006,0,0,-2.748,0,0
2274,0,0,0,0,0.006,0,0,-2.754,0,0
2275,0,0,0,0,0.006,0,0,-2.76,0,0
2277,0,0,0,0,0.006,0,0,-2.772,0,0
2278,0,0,0,0,0.006,0,0,-2.778,0,0
2279,0,0,0,0,0.006,0,0,-2.784,0,0
2280,0,0,0,0,0.006,0,0,-2.79,0,0
2281,0,0,0,0,0.006,0,0,-2.796,0,0
2282,0,0,0,0,0.006,0,0,-2.802,0,0
2283,0,0,0,0,0.006,0,0,-2.808,0,0
2284,0,0,0,0,0.006,0,0,-2.814,0,0
2285,0,0,0,0,0.006,0,0,-2.82,0,0
2286,0,0,0,0,0.006,0,0,-2.826,0,0
2287,0,0,0,0,0.006,0,0,-2.832,0,0
2288,0,0,0,0,0.006,0,0,-2.838,0,0
2289,0,0,0,0,0.006,0,0,-2.844,0,0
2290,0,0,0,0,0.006,0,0,-2.85,0,0
2291,0,0,0,0,0.006,0,0,-2.856,0,0
