HEADER_START
VERSION:1.0,DATE:2014-10-28,ID:101,WEIGHT:0
FIELDS:TIME_STAMP,STATE_MACHINE,REWARD,CAP_SENSOR_SIPPER,CAP_SENSOR_HANDLE,POS_X,POS_Y,POS_Z,FOR_X,FOR_Y,FOR_Z
HEADER_END
0,0,0,0,0,0,0,0,0,0,0
1771,0,0,0,0,-0.000987688,0.00737951,-0.0276821,0,0,0
1777,0,0,0,0,-0.00106621,0.00719806,-0.0272242,0.749181,-1.17581,5.58063
1778,0,0,0,0,-0.0010739,0.00717804,-0.0271468,0.717475,-1.24871,5.61775
1779,0,0,0,0,-0.00108941,0.00713801,-0.0269921,0.707511,-1.2749,5.52653
1780,0,0,0,0,-0.00108242,0.00708455,-0.026907,0.666932,-1.22156,5.61107
1781,0,0,0,0,-0.00109823,0.00704457,-0.0267524,0.693781,-1.16724,5.40782
1782,0,0,0,0,-0.00109548,0.00704014,-0.0266135,0.665319,-1.23026,5.30165
1783,0,0,0,0,-0.00111163,0.0070002,-0.0264591,0.681584,-1.20717,5.21062
1784,0,0,0,0,-0.00112387,0.00697026,-0.0263434,0.660757,-1.25271,5.14422
1785,0,0,0,0,-0.00114034,0.00693036,-0.0261892,0.684333,-1.21071,4.97978
1786,0,0,0,0,-0.00115282,0.00690046,-0.0260736,0.666229,-1.24398,4.87935
1787,0,0,0,0,-0.00115069,0.0068371,-0.0259502,0.645668,-1.14163,4.7783
1788,0,0,0,0,-0.00116764,0.00679727,-0.0257963,0.664524,-1.11413,4.67227
1789,0,0,0,0,-0.00118047,0.00676742,-0.0256808,0.680747,-1.09123,4.58316
1790,0,0,0,0,-0.00119774,0.00672764,-0.0255271,0.702447,-1.07257,4.47811
1791,0,0,0,0,-0.00121082,0.00669783,-0.0254118,0.688971,-1.1017,4.34663
1792,0,0,0,0,-0.0012284,0.0066581,-0.0252582,0.720891,-1.02677,4.0729
1793,0,0,0,0,-0.00124171,0.00662832,-0.0251431,0.722789,-1.04177,4.13149
1794,0,0,0,0,-0.00125512,0.00659855,-0.025028,0.733394,-1.0519,4.15301
1795,0,0,0,0,-0.00127316,0.00655889,-0.0248747,0.791572,-1.07053,3.98083
1796,0,0,0,0,-0.00129138,0.00651926,-0.0247214,0.833275,-1.00941,4.00421
1797,0,0,0,0,-0.00130978,0.00647965,-0.0245683,0.845029,-1.00442,3.98448
1798,0,0,0,0,-0.00132837,0.00644007,-0.0244153,0.864013,-0.982216,3.8973
1799,0,0,0,0,-0.00134713,0.00640052,-0.0242624,0.876662,-0.975421,3.87103
1800,0,0,0,0,-0.00135165,0.00638648,-0.0240864,0.864525,-1.00601,3.69255
1801,0,0,0,0,-0.00135634,0.0063135,-0.0239259,0.84876,-0.916346,3.62551
1802,0,0,0,0,-0.00137082,0.00628389,-0.0238114,0.888625,-0.979185,3.62428
1803,0,0,0,0,-0.00137594,0.00626992,-0.0236357,0.867128,-1.0348,3.55824
1804,0,0,0,0,-0.00138121,0.006197,-0.0234754,0.862072,-0.912483,3.36507
1805,0,0,0,0,-0.00140606,0.00614775,-0.023285,0.898386,-0.836505,3.07085
1806,0,0,0,0,-0.00141185,0.00613386,-0.0231096,0.881204,-0.878964,2.92151
1807,0,0,0,0,-0.0014178,0.00606102,-0.0229496,0.870555,-0.783977,2.86645
1808,0,0,0,0,-0.00142917,0.00603735,-0.0227364,0.886509,-0.71815,2.28539
1809,0,0,0,0,-0.00145509,0.00598826,-0.0225466,0.923454,-0.658827,2.04949
1810,0,0,0,0,-0.00146176,0.0059155,-0.0223869,0.917773,-0.552739,1.97052
1811,0,0,0,0,-0.00147402,0.00589194,-0.0221742,0.921615,-0.54598,1.61999
1812,0,0,0,0,-0.00148654,0.00580945,-0.0219768,0.922763,-0.388694,1.33493
1813,0,0,0,0,-0.00150815,0.0057703,-0.0218255,0.937615,-0.385398,1.32174
1814,0,0,0,0,-0.00152129,0.00574685,-0.0216132,0.936589,-0.396429,1.02863
1815,0,0,0,0,-0.00153469,0.00566447,-0.0214163,0.968451,-0.191749,0.87338
1816,0,0,0,0,-0.00155694,0.00562542,-0.0212653,1.01561,-0.2856,0.934405
1817,0,0,0,0,-0.0015709,0.00554311,-0.0210687,1.03718,-0.0737268,0.460359
1818,0,0,0,0,-0.00159925,0.00549438,-0.0208803,1.11072,0.038946,0.338454
1820,0,0,0,0,-0.00164274,0.00536352,-0.020496,1.16979,0.117913,0.0777197
1821,0,0,0,0,-0.00166606,0.00532464,-0.0203456,1.21967,0.175455,0.164876
1822,0,0,0,0,-0.00169545,0.00527608,-0.0201579,1.29348,0.130013,0.0290539
1823,0,0,0,0,-0.0017251,0.00522757,-0.0199704,1.35584,0.215702,0.018151
1824,0,0,0,0,-0.00174902,0.0051888,-0.0198205,1.34681,0.160617,0.214996
1825,0,0,0,0,-0.00178521,0.00513069,-0.0195958,1.46491,0.224854,0.0384349
1826,0,0,0,0,-0.00179568,0.00505845,-0.019438,1.45029,0.179405,0.233783
1827,0,0,0,0,-0.00182637,0.00501011,-0.0192511,1.49657,0.239157,0.014721
1828,0,0,0,0,-0.00185731,0.00496182,-0.0190644,1.55287,0.308137,0.0766603
1829,0,0,0,0,-0.00188226,0.00492322,-0.0189152,1.57153,0.147481,0.341586
1830,0,0,0,0,-0.00191368,0.00487502,-0.0187288,1.62406,0.216632,0.0910918
1831,0,0,0,0,-0.00194536,0.00482686,-0.0185426,1.67298,0.112965,0.154255
1832,0,0,0,0,-0.00197089,0.00478836,-0.0183938,1.65349,0.0512823,0.378464
1833,0,0,0,0,-0.00199659,0.0047499,-0.0182451,1.65109,0.0228379,0.48534
1834,0,0,0,0,-0.00202894,0.00470186,-0.0180593,1.69713,-0.0765851,0.547469
1835,0,0,0,0,-0.00205501,0.00466346,-0.0179109,1.71711,-0.0659056,0.506967
1836,0,0,0,0,-0.00208783,0.0046155,-0.0177254,1.74494,-0.0459308,0.431752
1837,0,0,0,0,-0.00211427,0.00457717,-0.0175772,1.74084,-0.0777624,0.53053
1838,0,0,0,0,-0.00214088,0.00453887,-0.0174292,1.7252,-0.125948,0.71131
1839,0,0,0,0,-0.00216764,0.0045006,-0.0172812,1.74312,-0.118605,0.68305
1840,0,0,0,0,-0.00220134,0.0044528,-0.0170964,1.7318,-0.162026,0.84561
1841,0,0,0,0,-0.00222847,0.0044146,-0.0169487,1.76222,-0.268967,0.975575
1842,0,0,0,0,-0.00225577,0.00437643,-0.0168011,1.74183,-0.318909,1.16856
1843,0,0,0,0,-0.00229012,0.00432875,-0.0166168,1.79223,-0.264986,0.95996
1844,0,0,0,0,-0.00231779,0.00429065,-0.0164694,1.77355,-0.311638,1.14022
1845,0,0,0,0,-0.00234561,0.00425257,-0.0163222,1.76245,-0.34665,1.27547
1846,0,0,0,0,-0.0023736,0.00421453,-0.0161751,1.7875,-0.328432,1.20492
1847,0,0,0,0,-0.00238834,0.004143,-0.0160198,1.76636,-0.238074,1.16274
1848,0,0,0,0,-0.00241667,0.00410502,-0.0158729,1.77781,-0.240058,1.16883
1849,0,0,0,0,-0.00244515,0.00406707,-0.0157262,1.76672,-0.275728,1.30278
1850,0,0,0,0,-0.0024738,0.00402915,-0.0155796,1.7797,-0.275086,1.29919
1851,0,0,0,0,-0.00250261,0.00399126,-0.015433,1.7701,-0.30435,1.42654
1852,0,0,0,0,-0.00253157,0.0039534,-0.0152867,1.78746,-0.296884,1.39786
1853,0,0,0,0,-0.00254742,0.00388207,-0.015132,1.77453,-0.195378,1.3235
1854,0,0,0,0,-0.00256938,0.00385372,-0.0150223,1.72751,-0.282993,1.64319
1855,0,0,0,0,-0.0025988,0.00381594,-0.0148763,1.74413,-0.276294,1.61738
1856,0,0,0,0,-0.00262838,0.0037782,-0.0147303,1.76158,-0.280132,1.59585
1857,0,0,0,0,-0.00265067,0.00374991,-0.0146209,1.74805,-0.3157,1.72582
1858,0,0,0,0,-0.00266734,0.00367873,-0.0144667,1.70177,-0.259521,1.83418
1859,0,0,0,0,-0.00269738,0.00364107,-0.0143211,1.73024,-0.252909,1.7626
1860,0,0,0,0,-0.00272,0.00361285,-0.0142119,1.71699,-0.288917,1.89017
1861,0,0,0,0,-0.00275031,0.00357525,-0.0140665,1.73374,-0.281661,1.86249
1862,0,0,0,0,-0.00277314,0.00354707,-0.0139575,1.75881,-0.36486,1.94082
1863,0,0,0,0,-0.00279063,0.00347602,-0.0138038,1.74426,-0.282301,1.89976
1864,0,0,0,0,-0.00281368,0.00344789,-0.013695,1.73395,-0.290462,1.98301
1865,0,0,0,0,-0.00283682,0.00341977,-0.0135862,1.732,-0.305664,2.04251
1866,0,0,0,0,-0.00286781,0.0033823,-0.0134413,1.75893,-0.303617,1.98349
1867,0,0,0,0,-0.00287814,0.00332073,-0.0133241,1.74104,-0.307136,2.08306
1868,0,0,0,0,-0.00290941,0.00328332,-0.0131794,1.77292,-0.280373,1.97955
1869,0,0,0,0,-0.00293297,0.00325528,-0.0130709,1.769,-0.29835,2.04795
1870,0,0,0,0,-0.00296452,0.00321793,-0.0129264,1.78813,-0.287018,2.00717
1873,0,0,0,0,-0.00301819,0.00311631,-0.0125334,1.79885,-0.334896,1.9028
1874,0,0,0,0,-0.00303743,0.00304557,-0.0123808,1.78273,-0.231433,1.83095
1875,0,0,0,0,-0.00306163,0.00301766,-0.0122728,1.79606,-0.251399,1.85675
1876,0,0,0,0,-0.00309404,0.00298047,-0.0121289,1.81143,-0.222675,1.79588
1877,0,0,0,0,-0.00310562,0.00291911,-0.0120124,1.80676,-0.225438,1.84481
1878,0,0,0,0,-0.00313831,0.00288198,-0.0118687,1.84095,-0.196871,1.73553
1879,0,0,0,0,-0.00316293,0.00285415,-0.0117611,1.85267,-0.195474,1.7285
