HEADER_START
VERSION:1.0,DATE:2014-10-28,ID:101,WEIGHT:0
FIELDS:TIME_STAMP,STATE_MACHINE,REWARD,CAP_SENSOR_SIPPER,CAP_SENSOR_HANDLE,POS_X,POS_Y,POS_Z,FOR_X,FOR_Y,FOR_Z
HEADER_END
0,0,0,0,0,0,0,0,0,0,0
1336,0,0,0,0,0.000565718,0.00121826,-0.0269204,0,0,0
1342,0,0,0,0,0.000496656,0.00107291,-0.0264765,0.262265,0.533874,5.76604
1343,0,0,0,0,0.000483125,0.00104293,-0.0263599,0.274789,0.56408,5.62629
1344,0,0,0,0,0.000464922,0.00100299,-0.0262045,0.258783,0.543331,5.48538
1345,0,0,0,0,0.000455751,0.000983037,-0.0261268,0.255151,0.529839,5.56144
1346,0,0,0,0,0.000457777,0.000978348,-0.0259873,0.205725,0.456063,5.36376
1347,0,0,0,0,0.000459662,0.00097368,-0.0258479,0.178397,0.416609,5.24338
1348,0,0,0,0,0.000440865,0.00093384,-0.0256928,0.204746,0.468547,5.06298
1349,0,0,0,0,0.000426646,0.000903984,-0.0255766,0.211146,0.4759,5.05597
1350,0,0,0,0,0.000428115,0.000899376,-0.0254373,0.157506,0.393778,4.87535
1351,0,0,0,0,0.000408839,0.000859621,-0.0252824,0.152356,0.395747,4.59753
1352,0,0,0,0,0.000389379,0.000819901,-0.0251277,0.180725,0.449137,4.4109
1353,0,0,0,0,0.000385461,0.00080544,-0.02495,0.180938,0.463275,4.08016
1354,0,0,0,0,0.000365616,0.000765787,-0.0247955,0.210596,0.517673,3.88795
1355,0,0,0,0,0.00033234,0.000760871,-0.0246494,0.272482,0.486036,3.72262
1356,0,0,0,0,0.000327802,0.000746507,-0.0244719,0.257278,0.469618,3.61573
1357,0,0,0,0,0.000307411,0.000706957,-0.0243178,0.285634,0.516547,3.42046
1358,0,0,0,0,0.000286839,0.000667442,-0.0241637,0.285856,0.497904,3.44281
1359,0,0,0,0,0.000281672,0.000653174,-0.0239865,0.273132,0.484251,3.33747
1360,0,0,0,0,0.000247547,0.000648421,-0.023841,0.381579,0.514752,3.00849
1361,0,0,0,0,0.000226433,0.000609008,-0.0236873,0.442739,0.609349,2.91657
1362,0,0,0,0,0.000220652,0.000594838,-0.0235104,0.421205,0.564947,2.77859
1363,0,0,0,0,0.00019916,0.000555492,-0.0233568,0.441018,0.610322,2.74729
1364,0,0,0,0,0.000192953,0.000541386,-0.0231801,0.440469,0.60355,2.43841
1365,0,0,0,0,0.000171083,0.000502107,-0.0230268,0.50473,0.70122,2.31911
1366,0,0,0,0,0.000164453,0.000488065,-0.0228503,0.481704,0.652849,2.21079
1367,0,0,0,0,0.000157597,0.000474057,-0.0226739,0.457405,0.602167,2.11364
1368,0,0,0,0,0.000150517,0.000460081,-0.0224976,0.46348,0.600496,2.11711
1369,0,0,0,0,0.000143212,0.000446139,-0.0223213,0.396195,0.589858,1.9666
1370,0,0,0,0,0.000126099,0.000416797,-0.0222067,0.422811,0.620269,2.19823
1371,0,0,0,0,0.000127929,0.000418352,-0.0219691,0.399672,0.5859,1.81997
1372,0,0,0,0,0.000110522,0.000389057,-0.0218547,0.391043,0.55987,1.98479
1373,0,0,0,0,0.000102398,0.000375236,-0.0216788,0.368684,0.511283,1.86645
1374,0,0,0,0,9.40513e-005,0.000361448,-0.021503,0.332572,0.560463,1.6979
1375,0,0,0,0,8.54814e-005,0.000347693,-0.0213273,0.327484,0.544971,1.67999
1376,0,0,0,0,8.2698e-005,0.000343702,-0.0211897,0.289857,0.463103,1.8262
1377,0,0,0,0,6.76745e-005,0.00032028,-0.0209761,0.286982,0.446409,1.49546
1378,0,0,0,0,6.45442e-005,0.000316339,-0.0208387,0.276083,0.415029,1.64879
1379,0,0,0,0,5.51345e-005,0.000302706,-0.0206633,0.251395,0.361487,1.51433
1380,0,0,0,0,4.55035e-005,0.000289105,-0.020488,0.261367,0.363988,1.48783
1381,0,0,0,0,2.06262e-005,0.000250315,-0.0203363,0.309568,0.43069,1.57066
1382,0,0,0,0,1.68648e-005,0.000246464,-0.0201991,0.297498,0.398973,1.73335
1383,0,0,0,0,6.64718e-006,0.000232952,-0.0200241,0.310367,0.40637,1.65428
1384,0,0,0,0,-1.87456e-005,0.000194251,-0.0198727,0.348186,0.462843,1.72585
1385,0,0,0,0,-2.93757e-005,0.000180801,-0.0196978,0.345489,0.444442,1.42705
1386,0,0,0,0,-4.02254e-005,0.000167383,-0.0195231,0.360363,0.448766,1.4492
1387,0,0,0,0,-6.6174e-005,0.000128779,-0.019372,0.400531,0.508735,1.48034
1388,0,0,0,0,-7.74343e-005,0.000115425,-0.0191975,0.41123,0.51197,1.44658
1389,0,0,0,0,-0.000103745,7.68873e-005,-0.0190466,0.463454,0.581293,1.5863
1390,0,0,0,0,-0.000115415,6.35953e-005,-0.0188723,0.466185,0.57642,1.48914
1391,0,0,0,0,-0.00014878,1.55124e-005,-0.018684,0.543019,0.681975,1.4691
1392,0,0,0,0,-0.000160906,2.29075e-006,-0.0185099,0.544617,0.67428,1.35705
1395,0,0,0,0,-0.000227941,-8.75924e-005,-0.0180355,0.66487,0.831636,1.30184
1396,0,0,0,0,-0.000240878,-0.000100689,-0.0178618,0.645894,0.783178,1.18614
1397,0,0,0,0,-0.000275638,-0.000148511,-0.0176744,0.761755,0.945088,0.938155
1398,0,0,0,0,-0.000289026,-0.000161538,-0.0175009,0.752494,0.919241,0.874678
1399,0,0,0,0,-0.00031721,-0.000199725,-0.0173513,0.773129,0.936949,0.804806
1400,0,0,0,0,-0.000331,-0.000212689,-0.017178,0.778263,0.931297,0.828939
1401,0,0,0,0,-0.000366698,-0.000260334,-0.0169912,0.851801,1.0315,0.718002
1402,0,0,0,0,-0.000380936,-0.000273229,-0.0168182,0.834077,0.982322,0.595337
1403,0,0,0,0,-0.000409867,-0.000311273,-0.016669,0.880899,1.03519,0.526797
1404,0,0,0,0,-0.000424505,-0.000324106,-0.0164962,0.861956,0.995978,0.539061
1405,0,0,0,0,-0.000453787,-0.000362084,-0.0163472,0.909734,1.06207,0.586248
1406,0,0,0,0,-0.000490621,-0.000409506,-0.0161612,0.92479,1.0696,0.58491
1407,0,0,0,0,-0.000505887,-0.000422239,-0.0159887,0.927959,1.04897,0.50273
1408,0,0,0,0,-0.000535723,-0.000460105,-0.0158401,0.951818,1.08198,0.536286
1409,0,0,0,0,-0.000551386,-0.000472776,-0.0156679,0.957617,1.06425,0.436496
1410,0,0,0,0,-0.000574008,-0.00050113,-0.0155566,0.969373,1.08746,0.707548
1411,0,0,0,0,-0.00059002,-0.000513747,-0.0153845,0.923827,1.00025,0.75039
1412,0,0,0,0,-0.000620508,-0.000551489,-0.0152364,0.94771,1.03368,0.782406
1413,0,0,0,0,-0.00064348,-0.000579772,-0.0151253,0.948567,1.03215,0.998907
1414,0,0,0,0,-0.000660022,-0.000592305,-0.0149535,0.957648,1.03211,0.985677
1415,0,0,0,0,-0.000683223,-0.000620545,-0.0148426,0.95438,1.03175,1.13907
1416,0,0,0,0,-0.000714297,-0.000658166,-0.0146949,0.954928,1.03031,1.36598
1417,0,0,0,0,-0.000723538,-0.00066122,-0.0145603,0.907303,0.945871,1.42181
1418,0,0,0,0,-0.000747056,-0.000689397,-0.0144497,0.92228,0.974782,1.61844
1419,0,0,0,0,-0.000778553,-0.000726933,-0.0143022,0.948402,1.00853,1.59328
1420,0,0,0,0,-0.000788169,-0.000729932,-0.0141678,0.878119,0.887055,1.70399
1421,0,0,0,0,-0.000812002,-0.000758045,-0.0140574,0.902218,0.926816,1.83266
1422,0,0,0,0,-0.000829851,-0.000770371,-0.0138863,0.901996,0.90971,1.71851
1423,0,0,0,0,-0.000853908,-0.000798441,-0.013776,0.897849,0.898614,1.78008
1424,0,0,0,0,-0.000878055,-0.00082649,-0.0136658,0.919969,0.927148,1.84466
1425,0,0,0,0,-0.000888277,-0.0008294,-0.0135317,0.901423,0.888706,1.81685
1426,0,0,0,0,-0.000912618,-0.000857413,-0.0134216,0.926228,0.928694,1.92171
1427,0,0,0,0,-0.000937048,-0.000885405,-0.0133116,0.92241,0.918508,1.97807
1428,0,0,0,0,-0.000947606,-0.000888266,-0.0131777,0.90161,0.869308,1.90588
1429,0,0,0,0,-0.000972229,-0.000916222,-0.0130678,0.927296,0.910673,2.00275
1430,0,0,0,0,-0.000983019,-0.00091905,-0.0129341,0.882023,0.822662,1.97905
1431,0,0,0,0,-0.00100783,-0.000946969,-0.0128243,0.901584,0.850431,1.99188
1432,0,0,0,0,-0.00103274,-0.000974868,-0.0127146,0.941556,0.909624,2.0207
1433,0,0,0,0,-0.00104386,-0.000977647,-0.012581,0.896409,0.821676,1.99392
1434,0,0,0,0,-0.00106896,-0.00100551,-0.0124715,0.93499,0.881226,2.04628
1435,0,0,0,0,-0.00108573,-0.00102407,-0.0123984,0.930425,0.871688,2.09019
1436,0,0,0,0,-0.0011056,-0.00103608,-0.0122286,0.93789,0.871857,2.07754
1437,0,0,0,0,-0.0011225,-0.00105462,-0.0121556,0.941355,0.88035,2.14176
1438,0,0,0,0,-0.00115643,-0.00109167,-0.0120099,0.960308,0.888862,2.04441
1439,0,0,0,0,-0.00115969,-0.0010851,-0.0119131,0.947623,0.867772,2.10654
1440,0,0,0,0,-0.00118531,-0.00111285,-0.0118039,0.960943,0.878272,2.07735
1441,0,0,0,0,-0.00121102,-0.00114059,-0.0116948,0.972893,0.887455,2.05655
1442,0,0,0,0,-0.0012231,-0.00114323,-0.0115617,0.981469,0.889332,2.02728
1443,0,0,0,0,-0.001249,-0.00117093,-0.0114527,0.993141,0.898192,2.00845
1444,0,0,0,0,-0.00126131,-0.00117353,-0.0113198,1.00127,0.899585,1.98219
