HEADER_START
VERSION:1.0,DATE:2014-10-28,ID:101,WEIGHT:0
FIELDS:TIME_STAMP,STATE_MACHINE,REWARD,CAP_SENSOR_SIPPER,CAP_SENSOR_HANDLE,POS_X,POS_Y,POS_Z,FOR_X,FOR_Y,FOR_Z
HEADER_END
0,0,0,0,0,0,0,0,0,0,0
1831,0,0,0,0,0.00309342,-0.00268627,-0.0267417,0,0,0
1837,0,0,0,0,0.00301705,-0.00282839,-0.0264331,-0.562554,1.57135,6.09294
1838,0,0,0,0,0.00300744,-0.00284869,-0.0263541,-0.567301,1.57368,6.06895
1839,0,0,0,0,0.00301459,-0.0028437,-0.0262518,-0.647741,1.45007,6.07917
1840,0,0,0,0,0.00300001,-0.00287412,-0.0261335,-0.63496,1.48303,5.98777
1841,0,0,0,0,0.00300208,-0.00287923,-0.0259918,-0.663078,1.45391,5.84056
1842,0,0,0,0,0.00299222,-0.00289949,-0.025913,-0.661096,1.46407,5.83789
1843,0,0,0,0,0.0029815,-0.00286867,-0.0257802,-0.657736,1.34811,5.70826
1844,0,0,0,0,0.00298321,-0.00287372,-0.0256386,-0.682247,1.33288,5.55856
1845,0,0,0,0,0.0029681,-0.00290404,-0.0255206,-0.668105,1.36659,5.46087
1846,0,0,0,0,0.002957,-0.00287316,-0.0253879,-0.656175,1.27578,5.27241
1847,0,0,0,0,0.00295831,-0.00287814,-0.0252465,-0.709502,1.19751,4.96543
1848,0,0,0,0,0.00294177,-0.00285729,-0.0250747,-0.689136,1.13315,4.79341
1849,0,0,0,0,0.00290845,-0.00286173,-0.0249265,-0.634327,1.10552,4.63552
1850,0,0,0,0,0.00290402,-0.00287668,-0.024746,-0.636644,1.1224,4.32507
1851,0,0,0,0,0.00288686,-0.00285572,-0.0245745,-0.644277,0.969305,3.88662
1852,0,0,0,0,0.00286949,-0.00283474,-0.0244031,-0.625342,0.877508,3.66204
1853,0,0,0,0,0.00283545,-0.00283904,-0.0242553,-0.529724,0.901524,3.54333
1854,0,0,0,0,0.00281768,-0.00281798,-0.0240841,-0.519982,0.787741,3.39817
1855,0,0,0,0,0.00279969,-0.0027969,-0.0239129,-0.473977,0.727917,3.30316
1856,0,0,0,0,0.00275959,-0.00281111,-0.0237265,-0.405113,0.77288,3.11777
1857,0,0,0,0,0.00274116,-0.00278994,-0.0235556,-0.364512,0.676122,2.71117
1858,0,0,0,0,0.00272252,-0.00276875,-0.0233848,-0.335927,0.689443,2.52007
1859,0,0,0,0,0.00268741,-0.00277285,-0.0232377,-0.226065,0.600338,2.29147
1860,0,0,0,0,0.00266838,-0.0027516,-0.0230671,-0.222349,0.569183,2.2231
1861,0,0,0,0,0.00262051,-0.00271985,-0.0229292,-0.126548,0.55907,2.17025
1862,0,0,0,0,0.00259527,-0.00270848,-0.0227199,-0.0244246,0.536106,1.85035
1863,0,0,0,0,0.00257559,-0.00268713,-0.0225497,-0.0470884,0.466048,1.71731
1864,0,0,0,0,0.00254978,-0.00267567,-0.0223407,0.0202489,0.395057,1.54079
1865,0,0,0,0,0.00251358,-0.00267958,-0.0221944,0.0715695,0.46245,1.60814
1866,0,0,0,0,0.00249326,-0.00265812,-0.0220245,0.0820508,0.457698,1.58538
1867,0,0,0,0,0.0024851,-0.00267237,-0.0218457,0.0419431,0.525174,1.51352
1868,0,0,0,0,0.00246436,-0.00265085,-0.021676,0.0245734,0.456932,1.36728
1869,0,0,0,0,0.0024434,-0.00262929,-0.0215064,0.0341817,0.452757,1.35316
1870,0,0,0,0,0.00240633,-0.00263305,-0.0213607,0.0774684,0.518486,1.45388
1871,0,0,0,0,0.00238499,-0.00261143,-0.0211913,0.0458356,0.455757,1.52522
1872,0,0,0,0,0.00238206,-0.00261564,-0.0210516,-0.00626026,0.527215,1.66413
1873,0,0,0,0,0.00234453,-0.00261932,-0.0209062,0.0267878,0.565984,1.72567
1874,0,0,0,0,0.00232899,-0.00258778,-0.0207756,-0.0127736,0.505594,1.82575
1875,0,0,0,0,0.00231925,-0.00260175,-0.0205977,-0.0928385,0.616721,1.62524
1876,0,0,0,0,0.00228125,-0.00260534,-0.0204526,-0.0742408,0.663162,1.90805
1877,0,0,0,0,0.00225881,-0.00258355,-0.0202837,-0.0608526,0.657384,1.86332
1878,0,0,0,0,0.00224844,-0.00259741,-0.0201061,-0.0819473,0.709165,1.76001
1879,0,0,0,0,0.00221651,-0.00259112,-0.0199997,-0.0881059,0.72806,2.16266
1880,0,0,0,0,0.00220578,-0.00260491,-0.0198222,-0.134741,0.754186,2.01565
1881,0,0,0,0,0.00218258,-0.002583,-0.0196538,-0.125158,0.749545,1.99816
1882,0,0,0,0,0.0021503,-0.00257665,-0.0195477,-0.0863816,0.712104,2.27856
1883,0,0,0,0,0.00213226,-0.0026001,-0.0193322,-0.0765086,0.812948,2.05239
1884,0,0,0,0,0.00209975,-0.00259371,-0.0192263,-0.0926401,0.833799,2.27249
1885,0,0,0,0,0.00208805,-0.00260733,-0.0190493,-0.105136,0.873718,2.13678
1886,0,0,0,0,0.0020416,-0.00262036,-0.0188671,-0.0375676,0.952365,2.05081
1887,0,0,0,0,0.00202944,-0.0026339,-0.0186903,-0.00419412,0.979197,1.85536
1890,0,0,0,0,0.00194494,-0.0026381,-0.0181645,0.0857822,1.02914,1.44087
1891,0,0,0,0,0.00190447,-0.00264123,-0.0180211,0.101931,1.03175,1.41655
1892,0,0,0,0,0.00187913,-0.00261898,-0.0178539,0.11468,1.02675,1.38347
1893,0,0,0,0,0.00184639,-0.00260637,-0.0176488,0.181665,0.967748,1.21862
1894,0,0,0,0,0.00179816,-0.00261906,-0.0174679,0.257431,1.01808,0.853345
1895,0,0,0,0,0.00178425,-0.00263229,-0.0172921,0.266861,1.02338,0.82303
1896,0,0,0,0,0.00174291,-0.00263527,-0.0171494,0.311928,1.08286,0.895944
1897,0,0,0,0,0.00170915,-0.00262248,-0.016945,0.368286,1.01846,0.634817
1898,0,0,0,0,0.00168254,-0.00260005,-0.0167785,0.38602,0.975129,0.299811
1899,0,0,0,0,0.00163321,-0.00261254,-0.0165984,0.494596,0.97863,0.253353
1900,0,0,0,0,0.00160619,-0.00259004,-0.0164323,0.444253,0.88511,0.303398
1901,0,0,0,0,0.00157141,-0.00257711,-0.0162284,0.525717,0.815322,0.105927
1902,0,0,0,0,0.00152901,-0.0025799,-0.0160866,0.572047,0.882915,0.198038
1903,0,0,0,0,0.00150139,-0.00255732,-0.0159208,0.563403,0.830894,0.185671
1904,0,0,0,0,0.0014587,-0.00256007,-0.0157792,0.582476,0.833022,0.155258
1905,0,0,0,0,0.00143072,-0.00253744,-0.0156136,0.588311,0.724806,0.337767
1906,0,0,0,0,0.00138773,-0.00254014,-0.0154723,0.604764,0.727325,0.319885
1907,0,0,0,0,0.00135938,-0.00251747,-0.0153069,0.615935,0.722637,0.304235
1908,0,0,0,0,0.00133085,-0.00249477,-0.0151417,0.554136,0.651762,0.520401
1909,0,0,0,0,0.0012874,-0.0024974,-0.0150007,0.619368,0.634253,0.66123
1910,0,0,0,0,0.00124381,-0.0025,-0.0148599,0.635698,0.636874,0.642106
1911,0,0,0,0,0.00122272,-0.00246773,-0.0147325,0.574033,0.594808,0.968667
1912,0,0,0,0,0.00117888,-0.0024703,-0.0145918,0.616752,0.658157,1.04014
1913,0,0,0,0,0.00114951,-0.00244749,-0.0144272,0.572417,0.574972,1.06849
1914,0,0,0,0,0.00112535,-0.00247594,-0.0143151,0.538821,0.676324,1.21976
1915,0,0,0,0,0.00110377,-0.00244362,-0.0141879,0.515642,0.653519,1.35426
1916,0,0,0,0,0.0010594,-0.00244609,-0.0140477,0.518032,0.696012,1.58329
1917,0,0,0,0,0.00103495,-0.00247447,-0.0139359,0.48906,0.758061,1.62084
1918,0,0,0,0,0.00101303,-0.00244212,-0.0138089,0.458835,0.70954,1.68779
1919,0,0,0,0,0.000968299,-0.00244453,-0.0136691,0.508359,0.766031,1.70932
1920,0,0,0,0,0.000943557,-0.00247284,-0.0135574,0.498408,0.846866,1.74325
1921,0,0,0,0,0.000921301,-0.00244045,-0.0134307,0.462729,0.769408,1.74782
1922,0,0,0,0,0.000888047,-0.00247814,-0.0132821,0.48638,0.947005,1.82071
1923,0,0,0,0,0.000859534,-0.00246163,-0.0132169,0.462843,0.903499,1.97353
1924,0,0,0,0,0.000826057,-0.00249927,-0.0130684,0.451033,0.992325,1.92303
1925,0,0,0,0,0.00081518,-0.00250216,-0.0129329,0.431969,1.07106,1.87629
1926,0,0,0,0,0.000778071,-0.00249501,-0.0128308,0.460113,1.0523,1.90381
1927,0,0,0,0,0.000752674,-0.00252318,-0.0127196,0.429186,1.11452,1.94583
1928,0,0,0,0,0.000727188,-0.00255133,-0.0126086,0.4286,1.22762,2.03127
1929,0,0,0,0,0.000689859,-0.00254413,-0.0125067,0.477883,1.23487,2.06253
1930,0,0,0,0,0.000678447,-0.00254694,-0.0123715,0.412242,1.23952,2.03586
1931,0,0,0,0,0.000640953,-0.00253972,-0.0122698,0.444042,1.21118,2.05101
1932,0,0,0,0,0.000615121,-0.00256779,-0.012159,0.46607,1.30402,2.05391
1933,0,0,0,0,0.000577485,-0.00256054,-0.0120574,0.460284,1.28332,2.12291
1934,0,0,0,0,0.000565646,-0.00256328,-0.0119224,0.435143,1.23187,2.04677
1935,0,0,0,0,0.000519131,-0.00256534,-0.0117842,0.501374,1.309,1.9885
1936,0,0,0,0,0.00050167,-0.002584,-0.0117105,0.473124,1.27666,2.13531
1937,0,0,0,0,0.00045496,-0.00258602,-0.0115724,0.525896,1.31963,1.94831
1938,0,0,0,0,0.000442661,-0.00258868,-0.0114377,0.497393,1.31102,1.87874
1939,0,0,0,0,0.000404534,-0.00258135,-0.0113366,0.517489,1.22124,1.95573
