HEADER_START
VERSION:1.0,DATE:2014-10-28,ID:101,WEIGHT:0
FIELDS:TIME_STAMP,STATE_MACHINE,REWARD,CAP_SENSOR_SIPPER,CAP_SENSOR_HANDLE,POS_X,POS_Y,POS_Z,FOR_X,FOR_Y,FOR_Z
HEADER_END
0,0,0,0,0,0,0,0,0,0,0
1466,0,0,0,0,0.000684948,0.00234865,-0.0271044,0,0,0
1472,0,0,0,0,0.000570298,0.00212664,-0.0267288,0.5895,0.569913,6.01542
1473,0,0,0,0,0.000541427,0.00207121,-0.0266351,0.603779,0.612999,5.97082
1474,0,0,0,0,0.000541427,0.00207121,-0.0266351,0.471578,0.477606,6.27999
1475,0,0,0,0,0.000523819,0.00203113,-0.0264794,0.513556,0.571326,5.94163
1476,0,0,0,0,0.000523819,0.00203113,-0.0264794,0.370486,0.411882,6.33606
1477,0,0,0,0,0.000501547,0.00198108,-0.0262849,0.423168,0.528893,5.90733
1478,0,0,0,0,0.000501547,0.00198108,-0.0262849,0.317988,0.324873,6.23091
1479,0,0,0,0,0.000494688,0.00195641,-0.0260675,0.333469,0.380174,5.75393
1480,0,0,0,0,0.000494688,0.00195641,-0.0260675,0.225276,0.17114,6.08971
1481,0,0,0,0,0.000482869,0.00192181,-0.0258114,0.201038,0.146935,5.71239
1482,0,0,0,0,0.000482869,0.00192181,-0.0258114,0.199977,0.143782,5.74213
1483,0,0,0,0,0.000454936,0.00186195,-0.0255786,0.206141,0.168862,5.40211
1484,0,0,0,0,0.000454936,0.00186195,-0.0255786,0.205739,0.167114,5.42728
1485,0,0,0,0,0.00043742,0.00181753,-0.0252842,0.144072,0.0807386,4.96255
1486,0,0,0,0,0.00043742,0.00181753,-0.0252842,0.14361,0.078864,4.9881
1487,0,0,0,0,0.000403711,0.00174789,-0.0250133,0.163764,0.128656,4.55131
1488,0,0,0,0,0.000403711,0.00174789,-0.0250133,0.162852,0.125714,4.58231
1489,0,0,0,0,0.00036944,0.00167835,-0.0247427,0.208437,0.207986,4.27982
1490,0,0,0,0,0.00036944,0.00167835,-0.0247427,0.208082,0.20634,4.30441
1491,0,0,0,0,0.00034507,0.00162431,-0.0244107,0.219985,0.230473,3.92939
1492,0,0,0,0,0.00034507,0.00162431,-0.0244107,0.197462,0.178285,4.21943
1493,0,0,0,0,0.000319887,0.0015704,-0.024079,0.255104,0.30079,3.48017
1494,0,0,0,0,0.000319887,0.0015704,-0.024079,0.265314,0.303417,3.66346
1495,0,0,0,0,0.000273281,0.00148144,-0.0237326,0.376049,0.513197,2.8704
1496,0,0,0,0,0.000273281,0.00148144,-0.0237326,0.323924,0.381986,3.70392
1497,0,0,0,0,0.000261765,0.00145311,-0.0233784,0.398537,0.548273,2.38035
1498,0,0,0,0,0.000261765,0.00145311,-0.0233784,0.294547,0.325631,3.39562
1499,0,0,0,0,0.000228632,0.00138975,-0.0230097,0.446297,0.628042,1.7103
1500,0,0,0,0,0.000228632,0.00138975,-0.0230097,0.411659,0.536216,2.35028
1501,0,0,0,0,0.000209721,0.00135186,-0.022618,0.472412,0.657439,1.20489
1502,0,0,0,0,0.000209721,0.00135186,-0.022618,0.343005,0.390335,2.47184
1503,0,0,0,0,0.000180179,0.00129864,-0.0222885,0.483523,0.656641,0.854508
1504,0,0,0,0,0.000180179,0.00129864,-0.0222885,0.351538,0.388965,2.15635
1505,0,0,0,0,0.000153465,0.00125126,-0.0218596,0.500265,0.668381,0.00834899
1506,0,0,0,0,0.000153465,0.00125126,-0.0218596,0.380236,0.416605,1.64601
1507,0,0,0,0,0.000137156,0.00122362,-0.0215075,0.487818,0.6131,-0.160544
1508,0,0,0,0,0.000137156,0.00122362,-0.0215075,0.366028,0.364991,1.51341
1509,0,0,0,0,0.000113993,0.00118635,-0.0211177,0.499607,0.597664,-0.536377
1510,0,0,0,0,0.000113993,0.00118635,-0.0211177,0.37936,0.366917,0.339437
1511,0,0,0,0,9.58023e-005,0.00115898,-0.0207664,0.427451,0.436293,-0.586813
1512,0,0,0,0,9.58023e-005,0.00115898,-0.0207664,0.401333,0.367937,0.303412
1513,0,0,0,0,6.18362e-005,0.00110642,-0.020439,0.404718,0.338318,0.475309
1514,0,0,0,0,6.18362e-005,0.00110642,-0.020439,0.405413,0.338498,0.484073
1515,0,0,0,0,2.08338e-005,0.00104428,-0.0200741,0.471231,0.412346,0.529349
1516,0,0,0,0,2.08338e-005,0.00104428,-0.0200741,0.470658,0.410403,0.55686
1518,0,0,0,0,6.35042e-006,0.00102699,-0.0197619,0.425496,0.303806,0.695816
1519,0,0,0,0,-4.47487e-005,0.000949499,-0.0194593,0.487782,0.379618,1.13254
1520,0,0,0,0,-4.47487e-005,0.000949499,-0.0194593,0.42577,0.284193,1.90348
1521,0,0,0,0,-8.18302e-005,0.000897444,-0.0191336,0.585668,0.514493,0.326803
1522,0,0,0,0,-9.98974e-005,0.000874458,-0.0189214,0.646206,0.583782,0.0719796
1523,0,0,0,0,-9.98974e-005,0.000874458,-0.0189214,0.499679,0.359782,2.00176
1524,0,0,0,0,-0.000146215,0.000806951,-0.0186576,0.691041,0.637711,0.660213
1525,0,0,0,0,-0.000146215,0.000806951,-0.0186576,0.558961,0.44225,2.32222
1526,0,0,0,0,-0.000191947,0.000745592,-0.0182954,0.781436,0.750021,0.507615
1527,0,0,0,0,-0.000191947,0.000745592,-0.0182954,0.687761,0.614424,1.332
1528,0,0,0,0,-0.000231785,0.000693993,-0.0179712,0.712448,0.626123,1.26556
1529,0,0,0,0,-0.000231785,0.000693993,-0.0179712,0.607533,0.467784,2.21164
1530,0,0,0,0,-0.000272385,0.00064252,-0.0176474,0.807883,0.730943,0.603956
1531,0,0,0,0,-0.000272385,0.00064252,-0.0176474,0.684307,0.566255,2.07228
1532,0,0,0,0,-0.000320772,0.000581603,-0.0172867,0.822271,0.740607,1.06164
1533,0,0,0,0,-0.000320772,0.000581603,-0.0172867,0.832109,0.752983,1.00692
1534,0,0,0,0,-0.000384484,0.000495586,-0.0169503,0.879421,0.796386,0.853364
1535,0,0,0,0,-0.000384484,0.000495586,-0.0169503,0.794063,0.675594,1.62206
1536,0,0,0,0,-0.000434702,0.000434994,-0.0165907,0.936034,0.848843,0.825027
1537,0,0,0,0,-0.000434702,0.000434994,-0.0165907,0.833267,0.712946,1.56004
1538,0,0,0,0,-0.000485857,0.000374562,-0.0162316,1.08328,1.02158,-0.168841
1539,0,0,0,0,-0.000485857,0.000374562,-0.0162316,0.887893,0.750842,1.08151
1540,0,0,0,0,-0.00053053,0.000323783,-0.0159103,0.992896,0.858674,0.433743
1541,0,0,0,0,-0.00053053,0.000323783,-0.0159103,0.990197,0.854327,0.472399
1542,0,0,0,0,-0.00058345,0.000263651,-0.0155524,1.05866,0.917171,0.16241
1543,0,0,0,0,-0.00058345,0.000263651,-0.0155524,0.944573,0.776588,0.966656
1544,0,0,0,0,-0.000651421,0.000178454,-0.0152188,1.24762,1.15217,-0.719475
1545,0,0,0,0,-0.000651421,0.000178454,-0.0152188,1.03481,0.88618,0.824178
1546,0,0,0,0,-0.000698444,0.000128086,-0.0148989,1.27898,1.16379,-0.773405
1547,0,0,0,0,-0.000698444,0.000128086,-0.0148989,1.15119,1.00226,0.192282
1548,0,0,0,0,-0.00076024,5.26348e-005,-0.0146034,1.30571,1.19029,-0.502235
1549,0,0,0,0,-0.00076024,5.26348e-005,-0.0146034,1.03154,0.839251,1.07801
1550,0,0,0,0,-0.00081484,-1.32691e-005,-0.0143452,1.14159,0.968844,0.740028
1551,0,0,0,0,-0.00081484,-1.32691e-005,-0.0143452,1.13365,0.958532,0.806096
1552,0,0,0,0,-0.000868345,-1.93539e-005,-0.0140722,1.11903,0.794682,1.14953
1553,0,0,0,0,-0.000868345,-1.93539e-005,-0.0140722,1.11876,0.793524,1.17006
1554,0,0,0,0,-0.000915956,-7.56766e-005,-0.0138515,1.10661,0.787764,1.52508
1555,0,0,0,0,-0.000947896,-0.000113181,-0.0137045,1.13364,0.825179,1.45455
1556,0,0,0,0,-0.000963925,-0.00013192,-0.0136311,1.20298,0.9016,1.1339
1557,0,0,0,0,-0.000988043,-0.000160011,-0.0135209,1.17035,0.863455,1.53677
1558,0,0,0,0,-0.000998391,-0.000162914,-0.013387,1.04588,0.682858,1.96353
1559,0,0,0,0,-0.000998391,-0.000162914,-0.013387,0.998238,0.635166,2.23371
1560,0,0,0,0,-0.0010471,-0.000219007,-0.0131671,1.06694,0.713106,2.13411
1561,0,0,0,0,-0.0010471,-0.000219007,-0.0131671,1.06799,0.713325,2.14728
1562,0,0,0,0,-0.00107417,-0.000240531,-0.0129601,1.00237,0.604092,2.29004
1563,0,0,0,0,-0.00107417,-0.000240531,-0.0129601,1.00385,0.604712,2.30088
1564,0,0,0,0,-0.00112357,-0.000296486,-0.0127406,1.00839,0.600254,2.33216
1565,0,0,0,0,-0.00112357,-0.000296486,-0.0127406,1.01169,0.602544,2.33361
1566,0,0,0,0,-0.00115127,-0.000317906,-0.012534,1.03248,0.61168,2.09964
1567,0,0,0,0,-0.00115127,-0.000317906,-0.012534,0.927517,0.601065,2.65305
1568,0,0,0,0,-0.00118764,-0.000348579,-0.0122912,1.01246,0.671987,2.10576
1571,0,0,0,0,-0.001216,-0.000369897,-0.0120849,0.888142,0.494829,2.56093
1572,0,0,0,0,-0.00126677,-0.000425586,-0.0118665,0.957123,0.566378,2.29569
1573,0,0,0,0,-0.00126677,-0.000425586,-0.0118665,0.974895,0.597409,2.36475
1574,0,0,0,0,-0.0013043,-0.000456064,-0.0116243,0.961007,0.549886,2.27132
1575,0,0,0,0,-0.0013043,-0.000456064,-0.0116243,0.964869,0.552699,2.26761
1576,0,0,0,0,-0.0013558,-0.000511602,-0.0114064,1.03476,0.643429,2.1857
