HEADER_START
VERSION:1.0,DATE:2014-10-28,ID:101,WEIGHT:0
FIELDS:TIME_STAMP,STATE_MACHINE,REWARD,CAP_SENSOR_SIPPER,CAP_SENSOR_HANDLE,POS_X,POS_Y,POS_Z,FOR_X,FOR_Y,FOR_Z
HEADER_END
0,0,0,0,0,0,0,0,0,0,0
866,0,0,0,0,0.00589542,-0.000472077,-0.0262621,0,0,0
873,0,0,0,0,0.00581714,-0.000633491,-0.0257634,-1.32363,1.1068,5.61462
874,0,0,0,0,0.00580745,-0.000654284,-0.025683,-1.33633,1.08795,5.70905
875,0,0,0,0,0.00579283,-0.000685456,-0.0255626,-1.35997,1.0659,5.57145
876,0,0,0,0,0.00579947,-0.000680208,-0.025458,-1.43964,0.939423,5.58064
877,0,0,0,0,0.00578465,-0.000711347,-0.0253376,-1.46102,0.922626,5.41068
878,0,0,0,0,0.00576971,-0.000742463,-0.0252173,-1.45447,0.948405,5.32117
879,0,0,0,0,0.00577106,-0.00074754,-0.0250728,-1.48137,0.919988,5.17117
880,0,0,0,0,0.00574269,-0.000742292,-0.0249617,-1.47166,0.809125,5.03955
881,0,0,0,0,0.00572743,-0.000773346,-0.0248415,-1.45986,0.841637,4.9407
882,0,0,0,0,0.00572838,-0.000778357,-0.0246971,-1.48822,0.80978,4.78648
883,0,0,0,0,0.00570769,-0.000819702,-0.0245371,-1.46714,0.868566,4.63997
884,0,0,0,0,0.00567367,-0.000824688,-0.0243863,-1.40556,0.837005,4.41152
885,0,0,0,0,0.00565789,-0.000855642,-0.0242664,-1.40042,0.8718,4.37556
886,0,0,0,0,0.00562357,-0.000860566,-0.0241158,-1.37081,0.809308,4.09482
887,0,0,0,0,0.00558908,-0.000865458,-0.0239653,-1.31645,0.77953,3.93518
888,0,0,0,0,0.00556753,-0.000906619,-0.0238058,-1.2783,0.826385,3.65717
889,0,0,0,0,0.00554887,-0.000885426,-0.0236312,-1.27386,0.743892,3.53681
890,0,0,0,0,0.00551386,-0.000890216,-0.0234811,-1.16839,0.738097,3.34358
891,0,0,0,0,0.00547314,-0.000905231,-0.0232913,-1.12216,0.742472,3.22208
892,0,0,0,0,0.00544336,-0.000899702,-0.0231811,-1.07763,0.624969,3.21936
893,0,0,0,0,0.00540223,-0.000914634,-0.0229916,-0.972358,0.654828,3.04721
894,0,0,0,0,0.00536654,-0.000919289,-0.022842,-0.934372,0.686445,2.84713
895,0,0,0,0,0.00533069,-0.000923912,-0.0226925,-0.910358,0.672303,2.82824
896,0,0,0,0,0.00531063,-0.000902497,-0.0225186,-0.877875,0.565615,2.56594
897,0,0,0,0,0.00527444,-0.00090706,-0.0223693,-0.78903,0.568323,2.50824
898,0,0,0,0,0.00523808,-0.000911592,-0.0222201,-0.755308,0.491505,2.5342
899,0,0,0,0,0.00520157,-0.000916093,-0.0220711,-0.743617,0.492884,2.51181
900,0,0,0,0,0.00517478,-0.000904726,-0.0218582,-0.682511,0.404578,2.09888
901,0,0,0,0,0.00513788,-0.000909159,-0.0217094,-0.67249,0.402205,2.03964
902,0,0,0,0,0.0051166,-0.000887554,-0.0215362,-0.660044,0.24878,1.9176
903,0,0,0,0,0.00507326,-0.000902065,-0.0213482,-0.619049,0.289122,1.78345
904,0,0,0,0,0.00505154,-0.000880392,-0.0211753,-0.615439,0.270174,1.72538
905,0,0,0,0,0.00501392,-0.000884698,-0.021027,-0.633553,0.247504,1.88477
906,0,0,0,0,0.00498555,-0.000873073,-0.020815,-0.616577,0.22104,1.61377
907,0,0,0,0,0.00492836,-0.000851247,-0.0206368,-0.509508,0.175623,1.26366
908,0,0,0,0,0.00490575,-0.000829445,-0.0204644,-0.556829,0.0861759,1.30456
909,0,0,0,0,0.00488025,-0.000869774,-0.0203074,-0.576508,0.180975,1.25596
910,0,0,0,0,0.00484173,-0.000873918,-0.0201598,-0.563264,0.181952,1.23417
911,0,0,0,0,0.0047902,-0.000841902,-0.0200214,-0.495957,0.150645,1.36968
912,0,0,0,0,0.00477314,-0.000866161,-0.0198011,-0.508983,0.201031,1.00836
913,0,0,0,0,0.00473409,-0.000870211,-0.0196538,-0.497687,0.202154,0.99832
914,0,0,0,0,0.00469488,-0.000874231,-0.0195067,-0.490048,0.225951,1.19586
915,0,0,0,0,0.00464885,-0.000888242,-0.0193206,-0.440339,0.253662,0.979182
916,0,0,0,0,0.0046093,-0.000892196,-0.0191737,-0.399022,0.319034,1.07194
918,0,0,0,0,0.00452294,-0.000910006,-0.0188414,-0.371123,0.332927,1.08644
919,0,0,0,0,0.00449563,-0.000949937,-0.0186857,-0.361754,0.485807,1.12963
920,0,0,0,0,0.00444853,-0.000963726,-0.0185004,-0.307603,0.515668,0.906241
921,0,0,0,0,0.00440813,-0.000967511,-0.0183542,-0.3664,0.612423,1.27856
922,0,0,0,0,0.00436759,-0.000971268,-0.0182081,-0.353135,0.603946,1.29968
923,0,0,0,0,0.00433956,-0.00101104,-0.0180529,-0.345952,0.750976,1.34753
924,0,0,0,0,0.00429164,-0.00102466,-0.0178684,-0.270369,0.701305,1.18285
925,0,0,0,0,0.00426323,-0.00106435,-0.0177134,-0.285271,0.794877,1.12323
926,0,0,0,0,0.00422203,-0.00106797,-0.0175679,-0.278606,0.844465,1.33198
927,0,0,0,0,0.00417347,-0.00108146,-0.0173838,-0.223735,0.880121,1.11792
928,0,0,0,0,0.00413194,-0.00108501,-0.0172385,-0.206292,0.882488,1.0817
929,0,0,0,0,0.00409552,-0.00113442,-0.0170455,-0.189416,0.983318,0.895439
930,0,0,0,0,0.00405365,-0.0011379,-0.0169005,-0.211944,0.952555,1.04987
931,0,0,0,0,0.00401916,-0.00112526,-0.0166924,-0.1859,0.92513,0.737221
932,0,0,0,0,0.00397693,-0.00112868,-0.0165477,-0.169833,0.926758,0.708288
933,0,0,0,0,0.00394706,-0.00116806,-0.0163938,-0.224262,0.988562,0.84054
934,0,0,0,0,0.003897,-0.00118124,-0.0162109,-0.147479,0.939127,0.680803
935,0,0,0,0,0.00385428,-0.00118456,-0.0160666,-0.17083,0.909205,0.83807
936,0,0,0,0,0.0038038,-0.00119766,-0.015884,-0.109997,0.945426,0.607805
937,0,0,0,0,0.00376076,-0.00120092,-0.0157399,-0.0692879,0.885211,0.580152
938,0,0,0,0,0.00370986,-0.00121394,-0.0155577,-0.0199206,0.894281,0.438639
939,0,0,0,0,0.0036665,-0.00121714,-0.015414,-0.0165942,0.799116,0.592032
940,0,0,0,0,0.0036152,-0.00123007,-0.0152321,0.0496004,0.834758,0.34955
941,0,0,0,0,0.00357151,-0.00123321,-0.0150886,0.0513881,0.815335,0.407849
942,0,0,0,0,0.00352768,-0.00123632,-0.0149453,0.0266787,0.78812,0.561767
943,0,0,0,0,0.00348371,-0.0012394,-0.0148021,0.0401207,0.788809,0.544803
944,0,0,0,0,0.00343961,-0.00124246,-0.014659,0.0374866,0.681833,0.736901
945,0,0,0,0,0.00339536,-0.00124549,-0.014516,0.0527902,0.683031,0.712294
946,0,0,0,0,0.00334294,-0.00125821,-0.0143351,0.0910801,0.741297,0.77982
947,0,0,0,0,0.00329412,-0.00121564,-0.0142397,0.0881234,0.625661,0.970115
948,0,0,0,0,0.00324946,-0.0012186,-0.0140971,0.0937138,0.52566,1.12555
949,0,0,0,0,0.00320467,-0.00122154,-0.0139547,0.104692,0.52668,1.11375
950,0,0,0,0,0.00315974,-0.00122446,-0.0138123,0.0769051,0.504839,1.25765
951,0,0,0,0,0.00311468,-0.00122734,-0.0136701,0.0954994,0.50627,1.22081
952,0,0,0,0,0.00306947,-0.00123021,-0.013528,0.103077,0.510334,1.20671
953,0,0,0,0,0.00303241,-0.0012234,-0.0134239,0.0456,0.462537,1.48191
954,0,0,0,0,0.00299528,-0.00121657,-0.0133198,0.0393482,0.447153,1.53419
955,0,0,0,0,0.00294974,-0.00121938,-0.0131781,0.0367851,0.428932,1.59054
956,0,0,0,0,0.00291243,-0.00121253,-0.0130742,0.0309891,0.398533,1.6758
957,0,0,0,0,0.00287889,-0.00125104,-0.0129233,0.0178713,0.491755,1.60756
958,0,0,0,0,0.0028414,-0.00124416,-0.0128196,0.0129115,0.470992,1.66948
959,0,0,0,0,0.00279538,-0.00124687,-0.0126783,0.0217383,0.466497,1.67667
960,0,0,0,0,0.00276992,-0.00127568,-0.0125654,-0.0302931,0.510838,1.79841
961,0,0,0,0,0.00273219,-0.00126875,-0.0124619,-0.0454471,0.586265,1.76263
962,0,0,0,0,0.00268583,-0.0012714,-0.0123209,-0.0295569,0.587752,1.73291
963,0,0,0,0,0.00266009,-0.00130015,-0.0122083,-0.0634657,0.653174,1.76935
964,0,0,0,0,0.00261348,-0.00130275,-0.0120675,-0.0494913,0.65444,1.74573
965,0,0,0,0,0.00258754,-0.00133144,-0.0119551,-0.0679747,0.711035,1.74023
966,0,0,0,0,0.00256151,-0.00136012,-0.0118427,-0.100211,0.772821,1.77591
967,0,0,0,0,0.00252328,-0.00135309,-0.0117397,-0.106198,0.752029,1.8382
968,0,0,0,0,0.00248831,-0.00139127,-0.01159,-0.102402,0.85499,1.71369
971,0,0,0,0,0.00237611,-0.00141523,-0.0112351,-0.0897672,0.881551,1.70135
972,0,0,0,0,0.0023495,-0.00144377,-0.0111231,-0.106668,0.967682,1.65876
973,0,0,0,0,0.00230187,-0.00144616,-0.0109833,-0.0925638,0.968589,1.63568
974,0,0,0,0,0.00227507,-0.00147465,-0.0108716,-0.0830802,0.978279,1.61251
975,0,0,0,0,0.00223618,-0.0014675,-0.0107692,-0.0653873,0.935333,1.62588
976,0,0,0,0,0.0022092,-0.00149595,-0.0106576,-0.0808406,1.01622,1.58612
977,0,0,0,0,0.00216113,-0.00149825,-0.0105183,-0.063021,1.01862,1.55073
