HEADER_START
VERSION:1.0,DATE:2014-10-28,ID:101,WEIGHT:0
FIELDS:TIME_STAMP,STATE_MACHINE,REWARD,CAP_SENSOR_SIPPER,CAP_SENSOR_HANDLE,POS_X,POS_Y,POS_Z,FOR_X,FOR_Y,FOR_Z
HEADER_END
0,0,0,0,0,0,0,0,0,0,0
74867,0,0,0,0,-0.00101288,-0.000269889,-0.027014,0,0,0
74874,0,0,0,0,-0.00107371,-0.000393161,-0.026652,0.638143,0.772479,6.08772
74875,0,0,0,0,-0.00108041,-0.000417509,-0.0264373,0.57926,0.675671,6.00696
74876,0,0,0,0,-0.00107816,-0.000422172,-0.0262995,0.559444,0.651888,5.85275
74877,0,0,0,0,-0.00107816,-0.000422172,-0.0262995,0.559444,0.651888,5.85275
74878,0,0,0,0,-0.00107409,-0.000431437,-0.0260241,0.511013,0.582656,5.58181
74879,0,0,0,0,-0.00106753,-0.000426237,-0.0259248,0.477998,0.529747,5.52197
74880,0,0,0,0,-0.00107057,-0.00044062,-0.0257489,0.477026,0.543919,5.20302
74881,0,0,0,0,-0.00106902,-0.000445181,-0.0256113,0.455152,0.512288,5.06666
74882,0,0,0,0,-0.00107246,-0.000459503,-0.0254355,0.411896,0.454923,4.75813
74883,0,0,0,0,-0.00107122,-0.000464017,-0.0252981,0.405134,0.444904,4.68641
74884,0,0,0,0,-0.00107506,-0.000478279,-0.0251224,0.398753,0.446362,4.36885
74885,0,0,0,0,-0.00106914,-0.000472985,-0.0250233,0.375812,0.407536,4.33309
74886,0,0,0,0,-0.0010862,-0.000452716,-0.0248559,0.382606,0.292416,4.02005
74887,0,0,0,0,-0.0010906,-0.000466891,-0.0246805,0.391419,0.315657,3.90132
74888,0,0,0,0,-0.00109011,-0.000471291,-0.0245433,0.382314,0.306498,3.68893
74889,0,0,0,0,-0.00109491,-0.000485406,-0.024368,0.383235,0.300907,3.42971
74890,0,0,0,0,-0.00109993,-0.000499487,-0.0241928,0.393794,0.323929,3.35255
74891,0,0,0,0,-0.00109993,-0.000503816,-0.0240557,0.407075,0.327027,3.30465
74892,0,0,0,0,-0.00108968,-0.000492993,-0.0238578,0.381766,0.294698,3.06299
74893,0,0,0,0,-0.00109535,-0.000506979,-0.0236828,0.401369,0.322589,2.83526
74894,0,0,0,0,-0.00109585,-0.000511234,-0.0235459,0.418166,0.346324,2.68193
74895,0,0,0,0,-0.00110191,-0.000525161,-0.023371,0.42743,0.349792,2.66252
74896,0,0,0,0,-0.00110272,-0.00052937,-0.0232342,0.434247,0.351973,2.61426
74897,0,0,0,0,-0.00109364,-0.000518379,-0.0230366,0.411698,0.293138,2.50024
74898,0,0,0,0,-0.00110035,-0.000532212,-0.022862,0.421823,0.297838,2.43118
74899,0,0,0,0,-0.00108618,-0.000511479,-0.0227024,0.384317,0.239331,2.40496
74900,0,0,0,0,-0.00108618,-0.000511479,-0.0227024,0.384317,0.239331,2.40496
74901,0,0,0,0,-0.00108523,-0.000514114,-0.0223305,0.349532,0.281917,1.96293
74902,0,0,0,0,-0.00109283,-0.000527819,-0.0221562,0.372246,0.311287,1.73396
74903,0,0,0,0,-0.00107946,-0.000506968,-0.0219967,0.325412,0.220681,1.76246
74904,0,0,0,0,-0.00107215,-0.000495719,-0.0217995,0.293602,0.156487,1.5967
74905,0,0,0,0,-0.00108041,-0.00050933,-0.0216254,0.320522,0.192803,1.55429
74906,0,0,0,0,-0.00106765,-0.000488388,-0.021466,0.287944,0.12891,1.42174
74907,0,0,0,0,-0.00107633,-0.00050194,-0.021292,0.335624,0.189483,1.51341
74908,0,0,0,0,-0.00106396,-0.000480942,-0.0211327,0.285181,0.0889178,1.41743
74909,0,0,0,0,-0.00105787,-0.000469515,-0.0209357,0.25338,0.0222212,1.2585
74910,0,0,0,0,-0.00106106,-0.000473382,-0.0207996,0.261358,0.0230449,1.24193
74911,0,0,0,0,-0.00105544,-0.000461887,-0.0206027,0.268499,0.0176214,1.15417
74912,0,0,0,0,-0.00106519,-0.000475289,-0.0204291,0.301454,0.0625713,1.10738
74913,0,0,0,0,-0.0010601,-0.00046372,-0.0202324,0.273243,-9.50272e-005,1.00926
74914,0,0,0,0,-0.00106398,-0.000467489,-0.0200965,0.297201,0.0190145,1.13171
74915,0,0,0,0,-0.00107436,-0.000480801,-0.0199231,0.347073,0.0840257,1.15916
74916,0,0,0,0,-0.00106998,-0.000469131,-0.0197265,0.338191,0.0586191,1.01053
74917,0,0,0,0,-0.00108082,-0.000482378,-0.0195533,0.350238,0.0625588,1.01237
74918,0,0,0,0,-0.00108536,-0.000486053,-0.0194177,0.394074,0.121469,1.10167
74919,0,0,0,0,-0.00109658,-0.000499243,-0.0192446,0.424208,0.149522,1.22286
74920,0,0,0,0,-0.00108655,-0.000477914,-0.0190857,0.428891,0.14266,1.19447
74921,0,0,0,0,-0.00109819,-0.000491047,-0.0189128,0.440626,0.146091,1.16762
74922,0,0,0,0,-0.00111003,-0.000504148,-0.01874,0.5048,0.233564,1.05901
74923,0,0,0,0,-0.0011221,-0.000517218,-0.0185673,0.55197,0.296397,1.15441
74924,0,0,0,0,-0.00113438,-0.000530255,-0.0183946,0.574961,0.3232,1.08455
74927,0,0,0,0,-0.00115782,-0.000544206,-0.0178539,0.646394,0.384358,1.02926
74928,0,0,0,0,-0.00118563,-0.000582089,-0.0177051,0.719075,0.483518,0.85604
74929,0,0,0,0,-0.00119897,-0.000594969,-0.0175329,0.73579,0.499529,0.801775
74930,0,0,0,0,-0.00119794,-0.000582844,-0.0173374,0.740824,0.482966,0.781692
74931,0,0,0,0,-0.00121173,-0.00059566,-0.0171654,0.757201,0.498476,0.736974
74932,0,0,0,0,-0.00124028,-0.00063342,-0.017017,0.805057,0.564179,0.804105
74933,0,0,0,0,-0.00125447,-0.000646174,-0.0168453,0.836976,0.58722,0.624717
74934,0,0,0,0,-0.00126887,-0.000658897,-0.0166736,0.904458,0.677231,0.534569
74935,0,0,0,0,-0.00128348,-0.00067159,-0.016502,0.915309,0.68266,0.481355
74936,0,0,0,0,-0.00130565,-0.000693654,-0.0162936,0.959706,0.718586,0.258733
74937,0,0,0,0,-0.00132073,-0.000706277,-0.0161222,0.972401,0.72126,0.235903
74938,0,0,0,0,-0.00132858,-0.00070948,-0.0159879,0.953863,0.69192,0.398262
74939,0,0,0,0,-0.00134404,-0.000722048,-0.0158167,0.967732,0.691968,0.405654
74940,0,0,0,0,-0.00137402,-0.000759557,-0.0156692,1.01664,0.76055,0.481639
74941,0,0,0,0,-0.00138986,-0.000772064,-0.0154982,1.06991,0.829052,0.463349
74942,0,0,0,0,-0.00140591,-0.00078454,-0.0153274,1.07634,0.826222,0.407204
74943,0,0,0,0,-0.00141453,-0.000787634,-0.0151934,1.02711,0.739787,0.516459
74944,0,0,0,0,-0.0014375,-0.000815681,-0.015083,1.04291,0.770073,0.784579
74945,0,0,0,0,-0.00145405,-0.00082808,-0.0149124,1.08345,0.824188,0.846124
74946,0,0,0,0,-0.00146306,-0.000831117,-0.0147786,1.04068,0.745101,0.968942
74947,0,0,0,0,-0.00148636,-0.000859105,-0.0146685,1.05828,0.778512,1.20287
74948,0,0,0,0,-0.0014956,-0.000862109,-0.0145348,1.04272,0.750681,1.26589
74949,0,0,0,0,-0.00151909,-0.000890059,-0.0144248,1.0585,0.780814,1.48031
74950,0,0,0,0,-0.00152857,-0.00089303,-0.0142913,1.04519,0.756309,1.59706
74951,0,0,0,0,-0.00153817,-0.000895983,-0.0141578,1.02465,0.720015,1.71929
74952,0,0,0,0,-0.00156195,-0.000923881,-0.014048,1.05166,0.760684,1.81611
74953,0,0,0,0,-0.00157179,-0.000926801,-0.0139146,1.05924,0.761101,1.79966
74954,0,0,0,0,-0.00158776,-0.000945378,-0.0138414,1.067,0.779955,1.98518
74955,0,0,0,0,-0.00159779,-0.000948269,-0.0137081,1.03163,0.71242,1.98734
74956,0,0,0,0,-0.00162193,-0.000976102,-0.0135986,1.05443,0.753589,2.19757
74957,0,0,0,0,-0.0016241,-0.00096969,-0.0135019,1.04336,0.73269,2.25817
74958,0,0,0,0,-0.00163444,-0.000972536,-0.0133687,1.03916,0.714464,2.20439
74959,0,0,0,0,-0.00165885,-0.00100032,-0.0132593,1.04702,0.722971,2.29297
74960,0,0,0,0,-0.00166125,-0.000993882,-0.0131627,1.02504,0.684619,2.31929
74961,0,0,0,0,-0.00168582,-0.00102164,-0.0130534,1.06568,0.743815,2.34502
74962,0,0,0,0,-0.00168836,-0.00101518,-0.0129569,1.02672,0.674036,2.35483
74963,0,0,0,0,-0.00171309,-0.00104291,-0.0128477,1.04666,0.69808,2.3862
74964,0,0,0,0,-0.00171576,-0.00103643,-0.0127512,1.03438,0.676754,2.45139
74965,0,0,0,0,-0.00174065,-0.00106413,-0.0126422,1.07593,0.738773,2.48655
74966,0,0,0,0,-0.00175181,-0.00106686,-0.0125094,1.05375,0.68663,2.41237
74967,0,0,0,0,-0.0017631,-0.00106957,-0.0123767,1.06337,0.689092,2.37544
74968,0,0,0,0,-0.00178828,-0.00109722,-0.0122679,1.09177,0.717418,2.28373
74969,0,0,0,0,-0.00179135,-0.00109069,-0.0121715,1.07938,0.696229,2.34786
74970,0,0,0,0,-0.00181669,-0.00111831,-0.0120628,1.0922,0.705783,2.32243
74971,0,0,0,0,-0.0018284,-0.00112096,-0.0119303,1.0932,0.692738,2.24838
74972,0,0,0,0,-0.00185393,-0.00114854,-0.0118217,1.14924,0.770011,2.20549
74973,0,0,0,0,-0.00186585,-0.00115116,-0.0116893,1.13879,0.737602,2.1721
74974,0,0,0,0,-0.00189157,-0.00117871,-0.0115808,1.17021,0.780563,2.15888
74975,0,0,0,0,-0.00190372,-0.0011813,-0.0114486,1.19532,0.800617,2.05907
