HEADER_START
VERSION:1.0,DATE:2014-10-28,ID:101,WEIGHT:0
FIELDS:TIME_STAMP,STATE_MACHINE,REWARD,CAP_SENSOR_SIPPER,CAP_SENSOR_HANDLE,POS_X,POS_Y,POS_Z,FOR_X,FOR_Y,FOR_Z
HEADER_END
0,0,0,0,0,0,0,0,0,0,0
6869,0,0,0,0,0.00023375,0.00453366,-0.0278559,0,0,0
6876,0,0,0,0,0.000165339,0.00430279,-0.0272076,0.367482,-0.226735,5.57082
6877,0,0,0,0,0.00015312,0.00427264,-0.0270907,0.349812,-0.25311,5.4395
6878,0,0,0,0,0.000136663,0.00423246,-0.026935,0.334122,-0.27788,5.36198
6879,0,0,0,0,0.000124197,0.00420234,-0.0268183,0.317736,-0.299695,5.20305
6880,0,0,0,0,0.000124197,0.00420234,-0.0268183,0.293889,-0.367836,5.47822
6881,0,0,0,0,0.000107413,0.00416221,-0.0266627,0.311355,-0.3389,5.32653
6882,0,0,0,0,8.74247e-005,0.00404787,-0.0263439,0.302867,-0.178744,4.81197
6883,0,0,0,0,8.5366e-005,0.0040333,-0.0261655,0.285454,-0.221707,4.65478
6884,0,0,0,0,6.77993e-005,0.00399329,-0.0260103,0.310139,-0.175009,4.48353
6885,0,0,0,0,5.00474e-005,0.00395332,-0.0258553,0.308097,-0.147314,4.16512
6886,0,0,0,0,3.21108e-005,0.00391338,-0.0257003,0.327944,-0.132586,4.09952
6887,0,0,0,0,1.39897e-005,0.00387346,-0.0255455,0.378607,-0.00677421,3.6394
6888,0,0,0,0,-4.31533e-006,0.00383358,-0.0253908,0.404728,0.0430096,3.46107
6889,0,0,0,0,-2.28041e-005,0.00379373,-0.0252362,0.414829,0.0470708,3.45467
6890,0,0,0,0,-2.28041e-005,0.00379373,-0.0252362,0.406183,-0.134871,3.8959
6891,0,0,0,0,-4.61729e-005,0.00374396,-0.025043,0.442202,-0.0681059,3.64713
6892,0,0,0,0,-4.61729e-005,0.00374396,-0.025043,0.406863,-0.158211,4.00691
6893,0,0,0,0,-9.81039e-005,0.00369862,-0.0247425,0.508574,-0.109818,3.53649
6894,0,0,0,0,-0.000131904,0.00362914,-0.0244728,0.597216,0.0656307,2.84923
6895,0,0,0,0,-0.000151468,0.00358948,-0.0243188,0.683917,0.244936,2.14699
6896,0,0,0,0,-0.000171214,0.00354985,-0.024165,0.691357,0.239968,2.17851
6897,0,0,0,0,-0.00019615,0.00350036,-0.0239728,0.677815,0.0390783,2.70907
6898,0,0,0,0,-0.000211247,0.00347069,-0.0238576,0.696061,0.0490667,2.95331
6899,0,0,0,0,-0.000216556,0.00345656,-0.0236808,0.673517,-0.00198565,2.86265
6900,0,0,0,0,-0.000237043,0.00341705,-0.0235273,0.684747,-0.0111375,2.87347
6901,0,0,0,0,-0.000242778,0.00340299,-0.0233507,0.665911,-0.0556185,2.7303
6902,0,0,0,0,-0.000248738,0.00338895,-0.0231742,0.646174,-0.0879139,2.6134
6903,0,0,0,0,-0.000269801,0.00334953,-0.0230211,0.65786,-0.0820893,2.60205
6904,0,0,0,0,-0.000276186,0.00333555,-0.0228447,0.640296,-0.125602,2.46308
6905,0,0,0,0,-0.000282795,0.0033216,-0.0226684,0.697799,-0.0201438,1.64338
6906,0,0,0,0,-0.000284198,0.00331751,-0.0225305,0.630455,-0.159043,1.92673
6907,0,0,0,0,-0.000291207,0.00330361,-0.0223543,0.685437,-0.0606883,1.09244
6908,0,0,0,0,-0.000313193,0.00326432,-0.0222017,0.590697,-0.124916,1.76838
6909,0,0,0,0,-0.000320623,0.00325048,-0.0220258,0.514872,-0.287549,2.18272
6910,0,0,0,0,-0.000328275,0.00323667,-0.02185,0.493837,-0.338441,2.06668
6911,0,0,0,0,-0.000350831,0.00319747,-0.0216977,0.469583,-0.405976,2.21133
6912,0,0,0,0,-0.000358902,0.00318371,-0.021522,0.464221,-0.426143,1.9079
6913,0,0,0,0,-0.00037296,0.0031602,-0.0213085,0.495953,-0.388041,1.6832
6914,0,0,0,0,-0.000396126,0.0031211,-0.0211565,0.53076,-0.338283,1.69542
6915,0,0,0,0,-0.000396126,0.0031211,-0.0211565,0.462389,-0.472508,2.39625
6916,0,0,0,0,-0.000419465,0.00308203,-0.0210047,0.504872,-0.415056,2.45764
6917,0,0,0,0,-0.000452127,0.00302938,-0.0206778,0.58302,-0.305758,1.66715
6918,0,0,0,0,-0.000482006,0.00298066,-0.0204884,0.636202,-0.225904,1.5145
6919,0,0,0,0,-0.000491616,0.00296711,-0.0203136,0.645158,-0.228888,1.5069
6920,0,0,0,0,-0.000522006,0.00291847,-0.0201245,0.713254,-0.13101,1.39655
6921,0,0,0,0,-0.00053306,0.00284542,-0.019965,0.770193,0.103764,1.25968
6922,0,0,0,0,-0.000549542,0.00282225,-0.0197527,0.775098,0.0922515,0.930764
6923,0,0,0,0,-0.000580735,0.00277376,-0.0195641,0.851733,0.203586,0.803593
6924,0,0,0,0,-0.000612195,0.00272531,-0.0193757,0.897032,0.257741,0.697018
6925,0,0,0,0,-0.000643922,0.00267691,-0.0191874,0.975044,0.372424,0.448093
6926,0,0,0,0,-0.000669495,0.00263823,-0.019037,0.988282,0.373651,0.547296
6929,0,0,0,0,-0.000766906,0.00249346,-0.0184738,1.15998,0.598546,0.285374
6930,0,0,0,0,-0.000799904,0.00244531,-0.0182864,1.34432,0.883646,-0.910427
6931,0,0,0,0,-0.000826492,0.00240682,-0.0181366,1.33913,0.853451,-0.730836
6932,0,0,0,0,-0.000845792,0.00238409,-0.017926,1.26973,0.712034,-0.184317
6933,0,0,0,0,-0.000879549,0.00233607,-0.0177391,1.28817,0.71838,-0.199497
6934,0,0,0,0,-0.000906743,0.00229769,-0.0175897,1.33532,0.780065,-0.119156
6935,0,0,0,0,-0.00094097,0.00224977,-0.0174032,1.39903,0.709433,-0.193225
6936,0,0,0,0,-0.000968538,0.00221146,-0.017254,1.40949,0.717746,0.120441
6937,0,0,0,0,-0.000968538,0.00221146,-0.017254,1.25216,0.477426,1.08793
6938,0,0,0,0,-0.00100323,0.00216363,-0.0170678,1.27258,0.489777,1.04762
6939,0,0,0,0,-0.00100323,0.00216363,-0.0170678,1.13427,0.281125,1.88912
6940,0,0,0,0,-0.00105928,0.00208721,-0.0167702,1.27548,0.464259,1.16738
6941,0,0,0,0,-0.00111598,0.00201091,-0.0164731,1.373,0.579583,0.715569
6942,0,0,0,0,-0.00111598,0.00201091,-0.0164731,1.24762,0.395609,1.45993
6943,0,0,0,0,-0.00114458,0.00197282,-0.0163247,1.23138,0.359021,1.61587
6944,0,0,0,0,-0.00120227,0.00189672,-0.0160283,1.35508,0.510305,1.02006
6945,0,0,0,0,-0.00122407,0.00186822,-0.0159173,1.33196,0.46674,1.20393
6946,0,0,0,0,-0.00126061,0.00182076,-0.0157324,1.37759,0.527625,1.26293
6947,0,0,0,0,-0.00128266,0.00179231,-0.0156215,1.32419,0.442881,1.60117
6948,0,0,0,0,-0.00131219,0.0017544,-0.0154738,1.34195,0.45453,1.56405
6949,0,0,0,0,-0.00134189,0.00171653,-0.0153262,1.33375,0.430535,1.6657
6950,0,0,0,0,-0.00137175,0.00167869,-0.0151788,1.34565,0.438394,1.64352
6951,0,0,0,0,-0.00139424,0.00165033,-0.0150682,1.33175,0.409377,1.76486
6952,0,0,0,0,-0.00142438,0.00161255,-0.014921,1.46904,0.581981,1.10092
6953,0,0,0,0,-0.00143335,0.00160946,-0.0147869,1.3895,0.447973,1.33342
6954,0,0,0,0,-0.00146379,0.00157173,-0.0146398,1.52114,0.610302,0.694535
6955,0,0,0,0,-0.00148673,0.00154345,-0.0145296,1.38513,0.419949,1.464
6956,0,0,0,0,-0.00151745,0.00150578,-0.0143827,1.30238,0.299688,1.95246
6957,0,0,0,0,-0.00154059,0.00147755,-0.0142727,1.37792,0.389228,1.60598
6958,0,0,0,0,-0.00157159,0.00143994,-0.014126,1.39246,0.396521,1.58609
6959,0,0,0,0,-0.00159494,0.00141176,-0.0140161,1.31978,0.288548,2.0038
6960,0,0,0,0,-0.00162621,0.0013742,-0.0138697,1.31898,0.276578,2.05883
6961,0,0,0,0,-0.00162621,0.0013742,-0.0138697,1.27182,0.215615,2.32126
6962,0,0,0,0,-0.00164977,0.00134606,-0.01376,1.28366,0.2222,2.30387
6963,0,0,0,0,-0.00170509,0.00128047,-0.0135042,1.35251,0.29474,2.02954
6964,0,0,0,0,-0.00172894,0.00125239,-0.0133946,1.3503,0.28303,2.08328
6965,0,0,0,0,-0.00176089,0.00121498,-0.0132487,1.36565,0.29197,2.0567
6966,0,0,0,0,-0.00178495,0.00118695,-0.0131393,1.37809,0.298921,2.03781
6967,0,0,0,0,-0.00180909,0.00115893,-0.0130301,1.37443,0.285772,2.09758
6968,0,0,0,0,-0.00183333,0.00113093,-0.0129208,1.40539,0.32966,2.17888
6969,0,0,0,0,-0.00186578,0.00109363,-0.0127753,1.43543,0.356787,2.08133
6970,0,0,0,0,-0.00189022,0.00106568,-0.0126662,1.4304,0.342354,2.14586
6971,0,0,0,0,-0.00192294,0.00102844,-0.0125209,1.46123,0.370146,2.04571
6972,0,0,0,0,-0.00192294,0.00102844,-0.0125209,1.3974,0.289327,2.36932
6973,0,0,0,0,-0.00195581,0.000991235,-0.0123757,1.43386,0.323774,2.2432
6974,0,0,0,0,-0.00195581,0.000991235,-0.0123757,1.3841,0.262518,2.49067
6975,0,0,0,0,-0.00200035,0.000951322,-0.0120981,1.42843,0.281012,2.14542
6976,0,0,0,0,-0.00200035,0.000951322,-0.0120981,1.42794,0.277242,2.16932
6977,0,0,0,0,-0.00205876,0.000886386,-0.0118446,1.51741,0.369641,1.81685
6978,0,0,0,0,-0.00211764,0.000821554,-0.0115916,1.54519,0.387711,1.75401
